"TWI","3S91320Inso","3S91320NDVI","T43SDEM","T43SSlope"
3.94951177,12.824677467,0.2925664485,202.9657135,4.1815857887
4.34473944,12.78813839,0.2925664485,203.08432007,4.3468723297
4.86614656,12.871352196,0.2925664485,203.17941284,4.2767543793
5.27461338,12.95377636,0.2925664485,203.24906921,4.150390625
10.8035202,12.5,0.3034175634,204.46337891,2.1730678082
10.58107471,12.5,0.3034175634,204.48327637,2.4044342041
10.19977951,12.500039101,0.3034175634,204.52055359,2.6371121407
10.00293732,12.504932404,0.3034175634,204.58509827,2.6734068394
9.91988182,12.59713459,0.3069669902,204.65440369,2.6080522537
9.93980026,12.669612885,0.3069669902,204.72294617,2.5881922245
10.14379215,12.611541748,0.3069669902,204.77749634,2.5784657001
10.34490108,12.53638649,0.3069669902,204.82366943,2.4470233917
10.44187927,12.47380352,0.3069669902,204.86968994,2.2010223866
10.62749672,12.344088554,0.2984008491,204.90849304,1.9699978828
10.5141964,12.212918282,0.2984008491,204.93367004,1.9531849623
10.17494678,12.315037727,0.2984008491,204.96690369,2.122440815
9.83126163,12.454223633,0.2984008491,205.02809143,2.3375220299
9.45145798,12.557656288,0.2984008491,205.10974121,2.7280993462
9.02163696,12.743068695,0.2881144583,205.21347046,3.2480342388
8.56872463,12.570067406,0.2881144583,205.33787537,3.7301821709
8.02444267,12.077376366,0.2881144583,205.4755249,4.1813459396
7.40959454,11.837723732,0.2881144583,205.63555908,4.6158876419
6.72733927,11.826774597,0.2881144583,205.81491089,5.3170847893
5.91209698,11.842294693,0.2866705656,206.02337646,6.4232034683
5.13611317,11.891051292,0.2866705656,206.27824402,7.1779994965
4.55545998,12.073054314,0.2866705656,206.53755188,6.8680243492
4.10939884,12.46877861,0.2866705656,206.76077271,6.2163619995
3.75449848,12.664461136,0.2866705656,206.95785522,6.0747566223
3.53692508,12.492868423,0.2786614895,207.14761353,6.2152266502
3.64694071,12.415295601,0.2786614895,207.32284546,6.2578463554
3.76726294,12.45377636,0.2786614895,207.45309448,6.3175930977
5.71858978,12.795883179,0.0743645579,204.67819214,8.2717514038
5.33938694,12.444859505,0.0743645579,204.48397827,9.5668420792
4.95287466,12.293663025,0.0743645579,204.25753784,10.084100723
4.68206692,12.301243782,0.0743645579,203.95132446,10.819164276
4.51379061,12.071196556,0.248247698,203.57641602,12.430431366
4.41867065,11.827437401,0.248247698,203.1385498,13.949046135
4.40420818,11.710388184,0.248247698,202.64837646,15.177401543
4.49629545,11.568666458,0.248247698,202.12174988,15.695861816
4.93257713,11.603110313,0.248247698,201.58836365,14.214835167
5.56452513,11.580368042,0.3875381649,201.19761658,12.54428196
5.95174646,11.24844265,0.3875381649,200.86079407,13.224398613
6.43255663,10.923870087,0.3875381649,200.46427917,13.899661064
7.04805803,10.814948082,0.3875381649,200.11816406,13.492016792
7.50026989,10.882908821,0.3875381649,199.82521057,13.110099792
7.74973869,10.74954319,0.4439972341,199.57833862,12.764960289
7.86913395,10.528316498,0.4439972341,199.36895752,12.39080143
8.04346943,10.520249367,0.4439972341,199.18951416,11.914603233
8.37155533,10.530282021,0.4439972341,199.04277039,10.984850883
7.92182112,10.759299278,0.4439972341,199.07521057,9.9103155136
7.18969965,10.990429878,0.4424459338,199.12255859,9.2942352295
7.06259251,11.016963959,0.4424459338,199.02885437,8.7887945175
7.13865376,11.162320137,0.4424459338,198.94894409,8.1975164413
7.16933918,11.301511765,0.4424459338,198.88694763,7.6670031548
7.16343546,11.399788857,0.4424459338,198.83822632,7.2127985954
7.1974082,11.492208481,0.4258713722,198.79660034,6.8341021538
7.45613718,11.496689796,0.4258713722,198.75492859,6.5186533928
7.83835649,11.50741291,0.4258713722,198.71035767,6.0914239883
7.55086374,11.525722504,0.4258713722,198.73762512,5.4741373062
7.19209957,11.662703514,0.4258713722,198.74510193,5.3761258125
6.69515228,11.797493935,0.3775921166,198.63879395,6.1140079498
6.59262323,11.807369232,0.3775921166,198.46740723,6.8686656952
7.03206396,11.899788857,0.3775921166,198.26663208,6.780564785
7.79397583,11.988190651,0.3775921166,198.09152222,6.2823319435
8.56749535,11.893931389,0.3775921166,197.92529297,6.0857105255
9.2812109,11.666337967,0.3234629333,197.7559967,5.9184260368
9.97284031,11.516963959,0.3234629333,197.58970642,5.1385278702
10.58094311,11.510879517,0.3234629333,197.47032166,4.2604732513
10.96569252,11.75,0.3234629333,197.35758972,4.2007813454
11.40178871,11.989583015,0.3234629333,197.21983337,3.8594861031
12.1096983,12,0.3008573651,197.11167908,2.6114392281
13.11675167,12,0.3008573651,197.05168152,1.1945918798
14.97771072,12,0.3008573651,197.03639221,0.507350266
13.32207584,11.999921799,0.3008573651,197.04437256,1.1217467785
12.13112926,11.994094849,0.3008573651,197.08995056,2.730027914
11.25481892,11.894010544,0.2898161113,197.19703674,4.5157160759
10.70058918,11.666337967,0.2898161113,197.36038208,5.311009407
10.13685989,11.516963959,0.2898161113,197.50143433,5.9285988808
9.21029377,11.500462532,0.2898161113,197.67388916,7.7689490318
8.09200001,11.499921799,0.2898161113,197.94142151,9.5699949265
6.82304764,11.494094849,0.2870048583,198.24478149,10.699736595
5.4642539,11.394010544,0.2870048583,198.58226013,11.655706406
4.28607702,11.166416168,0.2870048583,198.94441223,12.301382065
3.78239417,11.018850327,0.2870048583,199.31907654,12.622409821
3.74361086,11.014574051,0.2870048583,199.69776917,12.629947662
3.78967762,11.247374535,0.2885680199,200.06930542,11.283388138
3.90216208,11.345651627,0.2885680199,200.32322693,9.9661169052
3.68463421,11.344079018,0.2885680199,200.57286072,10.956389427
3.37873411,11.483036041,0.2885680199,200.92681885,11.760905266
3.29619813,11.499615669,0.2885680199,201.27084351,11.141728401
3.25749922,11.505905151,0.2930675447,201.59341431,10.306815147
3.2448175,11.605989456,0.2930675447,201.89019775,9.3964347839
3.24188185,11.833740234,0.2930675447,202.1625824,8.4534778595
3.25678873,11.994875908,0.2930675447,202.40925598,7.4147224426
3.35854959,12.240259171,0.2930675447,202.62536621,5.98965168
3.56395245,12.429715157,0.2925664485,202.78175354,4.8389430046
3.6578021,12.470066071,0.2925664485,202.92251587,4.7226519585
4.00777769,12.702628136,0.2925664485,203.0766449,4.5991873741
4.61075163,12.886751175,0.2925664485,203.20188904,4.3025012016
5.20778275,12.934978485,0.2925664485,203.29681396,4.2694993019
5.6987586,12.944457054,0.2916480005,203.35684204,4.3114871979
10.66991997,12.5,0.3034175634,204.41352844,2.0763967037
10.68812656,12.5,0.3034175634,204.42501831,2.2048456669
10.40853119,12.5,0.3034175634,204.45072937,2.5050961971
10.14947891,12.500078201,0.3034175634,204.51472473,2.8086440563
10.00584221,12.502651215,0.3069669902,204.58599854,2.8841092587
9.91022968,12.521214485,0.3069669902,204.65844727,2.8451709747
9.91209984,12.51978302,0.3069669902,204.72634888,2.7219736576
10.03473759,12.501159668,0.3069669902,204.7855835,2.5164792538
10.19834042,12.496892929,0.3069669902,204.83512878,2.254306078
10.45569038,12.420574188,0.2984008491,204.87646484,1.9412428141
10.50562,12.041836739,0.2984008491,204.89515686,1.7984765768
10.21879005,11.810795784,0.2984008491,204.92427063,2.084407568
9.84570599,11.889358521,0.2984008491,204.99320984,2.5512094498
9.49520683,11.899177551,0.2984008491,205.08323669,3.0322780609
9.08766556,11.983787537,0.2881144583,205.19511414,3.5677881241
8.63917351,11.866538048,0.2881144583,205.32751465,4.0670866966
8.16820526,11.628531456,0.2881144583,205.47689819,4.4615821838
7.69406939,11.742119789,0.2881144583,205.63926697,4.6060528755
7.14938402,11.898968697,0.2881144583,205.80802917,5.0054769516
6.36272621,11.778074265,0.2866705656,205.99501038,6.4120659828
5.4763937,11.787461281,0.2866705656,206.25003052,7.9113707542
4.7301178,11.957391739,0.2866705656,206.5324707,7.9831147194
4.19592047,12.168869972,0.2866705656,206.76820374,7.0772500038
3.74756551,12.256501198,0.2866705656,206.97727966,6.5685834885
3.47232795,12.271869659,0.2786614895,207.17897034,6.4182777405
3.5656507,12.38951683,0.2786614895,207.36860657,6.3951072693
3.96319222,12.419765472,0.2786614895,207.52807617,6.5339102745
3.97158623,12.331003189,0.2786614895,207.63551331,6.3215107918
6.73451471,13,0.0743645579,204.99552917,6.8980207443
6.18013334,12.994668961,0.0743645579,204.85818481,7.2920751572
5.50945044,12.919260979,0.0743645579,204.64625549,7.9803466797
5.20922661,12.824851036,0.0743645579,204.38638306,8.8017930984
4.99336195,12.79563427,0.0743645579,204.07904053,10.01426506
4.84272099,12.694259644,0.248247698,203.71130371,11.610217094
4.77375221,12.465143204,0.248247698,203.28503418,13.065763474
4.79720879,12.314473152,0.248247698,202.81324768,14.173957825
4.937078,12.070503235,0.248247698,202.31317139,14.782523155
5.40772533,11.819882393,0.248247698,201.81195068,13.486643791
6.07994747,11.660504341,0.3875381649,201.44438171,11.578466415
6.51426268,11.428711891,0.3875381649,201.1346283,11.8998909
6.93610048,11.309980392,0.3875381649,200.77752686,12.552315712
7.38234901,11.159101486,0.3875381649,200.46426392,12.294361115
7.69184971,11.02182579,0.3875381649,200.19438171,12.057831764
7.84719229,10.923244476,0.4439972341,199.9602356,11.837226868
7.90428019,10.828749657,0.4439972341,199.75346375,11.569859505
8.01358223,10.824179649,0.4439972341,199.56678772,11.160634995
8.33235073,10.818203926,0.4439972341,199.40591431,10.109649658
7.96916628,10.912777901,0.4439972341,199.40498352,8.8491134644
7.3011694,11.023285866,0.4424459338,199.41812134,8.3314466476
7.17119646,11.166351318,0.4424459338,199.30691528,7.9627056122
7.24361229,11.393549919,0.4424459338,199.21012878,7.3433051109
7.28104782,11.492670059,0.4424459338,199.13220215,6.7781682014
7.28678083,11.509086609,0.4424459338,199.06906128,6.3050875664
7.31480932,11.521471977,0.4258713722,199.0145874,5.931845665
7.55098867,11.527855873,0.4258713722,198.96151733,5.6472787857
7.98650169,11.662319183,0.4258713722,198.90623474,5.2086520195
7.7948246,11.800813675,0.4258713722,198.91117859,4.650083065
7.47669172,11.899395943,0.4258713722,198.89866638,4.7938656807
6.99578381,11.992132187,0.3775921166,198.78721619,5.7799973488
6.81136847,11.996243477,0.3775921166,198.61102295,6.6884856224
7.10488939,11.998082161,0.3775921166,198.40522766,6.6710782051
7.70769215,11.999839783,0.3775921166,198.22520447,6.2194395065
8.37376404,11.994050026,0.3775921166,198.05291748,6.1031446457
9.01096153,11.89317131,0.3234629333,197.87536621,6.0409069061
9.65687847,11.655345917,0.3234629333,197.69804382,5.3621273041
10.23695755,11.516263008,0.3234629333,197.56491089,4.5897045135
10.62773991,11.739453316,0.3234629333,197.43644714,4.6528787613
11.08698845,11.979037285,0.3234629333,197.2809906,4.4254221916
11.76337242,11.999541283,0.3008573651,197.15272522,3.2668213844
12.65995502,12,0.3008573651,197.06968689,1.7805426121
13.95302773,12,0.3008573651,197.03909302,0.6106623411
14.54222012,12,0.3008573651,197.03671265,0.478548795
12.93721581,11.999919891,0.3008573651,197.05371094,1.5177868605
11.86173916,11.994050026,0.2898161113,197.11917114,3.2994902134
11.1898222,11.893630028,0.2898161113,197.24661255,4.4891395569
10.61442947,11.665892601,0.2898161113,197.37098694,5.2020511627
9.77323151,11.516851425,0.2898161113,197.52914429,6.8831181526
8.73458385,11.500458717,0.2898161113,197.77360535,8.6616401672
7.58606529,11.499919891,0.2870048583,198.05484009,9.8420963287
6.32798004,11.494050026,0.2870048583,198.3686676,10.899862289
5.03546429,11.393630028,0.2870048583,198.71139526,11.7561903
4.05257177,11.165892601,0.2870048583,199.07373047,12.333170891
3.73427892,11.027267456,0.2870048583,199.44641113,12.587833405
3.7495842,11.240121841,0.2885680199,199.81742859,11.407522202
3.85575938,11.24553299,0.2885680199,200.0682373,10.209675789
3.63480735,11.117245674,0.2885680199,200.31724548,11.403635025
3.32521772,11.344654083,0.2885680199,200.6816864,12.446158409
3.25277233,11.493695259,0.2885680199,201.04162598,12.010638237
3.22317362,11.500080109,0.2930675447,201.38452148,11.291457176
3.21812892,11.505949974,0.2930675447,201.70353699,10.427509308
3.22070527,11.606369972,0.2930675447,201.99761963,9.5262432098
3.23186398,11.838219643,0.2930675447,202.26856995,8.5654039383
3.33980346,12.077882767,0.2930675447,202.51249695,7.0376987457
3.54376769,12.101923943,0.2925664485,202.68255615,5.7428870201
3.46909332,12.116851807,0.2925664485,202.8399353,5.693441391
3.64662218,12.436916351,0.2925664485,203.03067017,5.3974013329
4.20045328,12.781974792,0.2925664485,203.19329834,4.636092186
4.96648026,12.868636131,0.2925664485,203.32415771,4.5261287689
5.56908655,12.794240952,0.2916480005,203.39834595,4.9767651558
10.62795162,12.5,0.3034175634,204.29318237,1.5489075184
10.7181282,12.5,0.3034175634,204.34292603,1.8939404488
10.79661655,12.5,0.3034175634,204.35740662,2.1228499413
10.61805153,12.5,0.3034175634,204.38061523,2.519613266
10.33194351,12.5,0.3034175634,204.44117737,2.9720504284
10.13058472,12.500016212,0.3069669902,204.51083374,3.1984958649
9.97212315,12.500368118,0.3069669902,204.58349609,3.2652730942
9.88395214,12.500368118,0.3069669902,204.65342712,3.1748418808
9.91762257,12.500016212,0.3069669902,204.71611023,2.9722573757
10.04436398,12.499946594,0.3069669902,204.77018738,2.726862669
10.25004768,12.478479385,0.2984008491,204.81703186,2.3858122826
10.36630249,12.01131916,0.2984008491,204.8405304,2.1646127701
10.20048809,11.537000656,0.2984008491,204.87478638,2.4860026836
9.8744812,11.508050919,0.2984008491,204.95043945,3.0396611691
9.5501442,11.507752419,0.2984008491,205.04707336,3.5355024338
9.16782188,11.509410858,0.2881144583,205.16491699,4.0709395409
8.73995018,11.507080078,0.2881144583,205.30235291,4.568520546
8.29660702,11.506316185,0.2881144583,205.45582581,4.9613060951
7.97780323,11.598719597,0.2881144583,205.6192627,4.8805861473
7.60573339,11.688002586,0.2881144583,205.74560547,4.8735280037
6.88618517,11.603363991,0.2866705656,205.88174438,6.0701532364
5.97579765,11.60353756,0.2866705656,206.09031677,7.8637576103
5.12037325,11.693013191,0.2866705656,206.352005,8.7148685455
4.46027088,11.706933975,0.2866705656,206.61936951,8.147151947
3.9547863,11.84680748,0.2866705656,206.84802246,7.3069529533
3.62153983,12.075951576,0.2786614895,207.0610199,6.9083251953
3.57397556,12.271009445,0.2786614895,207.26760864,6.7183275223
3.80528378,12.205680847,0.2786614895,207.46081543,6.5154881477
4.0616622,11.985247612,0.2786614895,207.61334229,5.9057164192
4.15317583,12.055081367,0.2786614895,207.76739502,5.0936384201
4.07199478,12.313405037,0.2416657507,207.94099426,4.648504734
4.31602621,12.473651886,0.2416657507,208.0682373,4.6796951294
4.3613615,12.5,0.2416657507,208.18548584,4.8552179337
4.42125654,12.5,0.2416657507,208.32751465,4.9318828583
4.41805124,12.499312401,0.2416657507,208.47476196,4.9378218651
4.34628725,12.476442337,0.13069655,208.61444092,4.9824500084
4.12924528,12.286392212,0.13069655,208.73739624,5.2025728226
3.78450322,11.960175514,0.13069655,209.41052246,5.590944767
7.00764751,13,0.0743645579,205.07910156,6.747631073
6.33614492,12.999938965,0.0743645579,204.94941711,6.934032917
5.70524454,12.998517036,0.0743645579,204.72094727,7.4298977852
5.49284983,12.996647835,0.0743645579,204.45204163,8.343047142
5.33579826,12.996038437,0.0743645579,204.14323425,9.5748806
5.22556734,12.990103722,0.248247698,203.78520203,10.987264633
5.19371414,12.895183563,0.248247698,203.37530518,12.258704185
5.26430416,12.792088509,0.248247698,202.92736816,13.150897026
5.47537899,12.55261898,0.248247698,202.45965576,13.555757523
6.02295494,12.174321175,0.248247698,201.99703979,12.271476746
6.710742,11.916113853,0.3875381649,201.65426636,10.424777985
7.09961653,11.79861927,0.3875381649,201.36952209,10.561393738
7.40071392,11.653991699,0.3875381649,201.05101013,11.104076385
7.67877436,11.426190376,0.3875381649,200.76795959,10.92437458
7.87656403,11.316773415,0.3875381649,200.5181427,10.761936188
7.9706912,11.300409317,0.4439972341,200.29550171,10.615750313
7.98693943,11.298086166,0.4439972341,200.09178162,10.453371048
8.03054619,11.29262352,0.4439972341,199.89988708,10.167134285
8.32201767,11.174321175,0.4439972341,199.72744751,9.1041126251
8.06406784,11.176190376,0.4439972341,199.69467163,7.7757978439
7.44061756,11.300488472,0.4424459338,199.67405701,7.4217190742
7.28698349,11.39953804,0.4424459338,199.54562378,7.2069540024
7.34615898,11.504907608,0.4424459338,199.43252563,6.5673189163
7.38929987,11.527106285,0.4424459338,199.33953857,5.9768733978
7.4141922,11.661855698,0.4424459338,199.26300049,5.4948143959
7.44866467,11.796070099,0.4258713722,199.19697571,5.1383423805
7.65865421,11.805951118,0.4258713722,199.13424683,4.8971915245
8.1555481,11.899002075,0.4258713722,199.07058716,4.4860019684
8.02636337,11.992135048,0.4258713722,199.05877686,4.032456398
7.72291756,11.998049736,0.4258713722,199.03207397,4.3865046501
7.25203323,11.999918938,0.3775921166,198.91848755,5.5411939621
7.07094812,12,0.3775921166,198.74079895,6.5527391434
7.22931862,12,0.3775921166,198.53308105,6.5947232246
7.62458801,12,0.3775921166,198.35023499,6.192463398
8.12411785,11.999918938,0.3775921166,198.17350769,6.1446256638
8.68951702,11.988168716,0.3234629333,197.98944092,6.1655068398
9.31240177,11.758580208,0.3234629333,197.80323792,5.5630784035
9.89475441,11.52491188,0.3234629333,197.65919495,4.8645367622
10.30486774,11.605791092,0.3234629333,197.51838684,5.0233860016
10.78403568,11.844920158,0.3234629333,197.34822083,4.9034399986
11.4471159,11.993710518,0.3008573651,197.20252991,3.8710405827
12.25593281,12,0.3008573651,197.09719849,2.4205670357
13.37239265,12,0.3008573651,197.04679871,0.9969388843
15.11640167,12,0.3008573651,197.03665161,0.3148601949
13.81586552,12,0.3008573651,197.04037476,0.7213724852
12.50202656,11.999918938,0.2898161113,197.0736084,2.1095995903
11.71705055,11.99400425,0.2898161113,197.16416931,3.3853156567
11.10275173,11.893248558,0.2898161113,197.26968384,4.326830864
10.28031445,11.665447235,0.2898161113,197.41169739,5.9742980003
9.32095432,11.516738892,0.2898161113,197.62922668,7.7142801285
8.2818079,11.500453949,0.2870048583,197.88586426,8.9541826248
7.1353302,11.499918938,0.2870048583,198.17489624,10.0586586
5.86716652,11.49400425,0.2870048583,198.49298096,11.033434868
4.60562468,11.393248558,0.2870048583,198.83535767,11.819934845
3.83482313,11.17586422,0.2870048583,199.19470215,12.319271088
3.73460031,11.25677681,0.2885680199,199.55827332,11.333287239
3.85717535,11.25056839,0.2885680199,199.80192566,10.265817642
3.64487481,11.032696724,0.2885680199,200.04646301,11.616312027
3.32853794,11.241873741,0.2885680199,200.41445923,12.86547184
3.25657725,11.479215622,0.2885680199,200.78355408,12.647502899
3.21441793,11.499546051,0.2930675447,201.14187622,12.12813282
3.1890254,11.500081062,0.2930675447,201.48223877,11.39154911
3.17609906,11.50599575,0.2930675447,201.79936218,10.57921505
3.18115139,11.606832504,0.2930675447,202.09361267,9.7379951477
3.29697728,11.835967064,0.2930675447,202.36346436,8.1841621399
3.48146439,11.974761963,0.2925664485,202.54904175,6.8032646179
3.36781812,11.995254517,0.2925664485,202.72444153,6.9092011452
3.28228164,12.112266541,0.2925664485,202.94999695,6.7506127357
3.70988107,12.432823181,0.2925664485,203.15020752,5.690059185
4.43194771,12.627461433,0.2925664485,203.31895447,5.4893093109
5.19878435,12.584235191,0.2916480005,203.44271851,6.2268900871
5.63142347,12.520555496,0.2916480005,203.52755737,7.022444725
9.88752079,12.915021896,0.2864998281,203.26530457,2.126251936
10.17906284,12.868246078,0.2799238265,203.25894165,1.8739589453
9.60183811,12.803174973,0.2799238265,203.28025818,1.9739131927
9.45457745,12.802834511,0.2799238265,203.32022095,2.1197488308
9.69112778,12.855351448,0.2799238265,203.36764526,2.250244379
9.85000324,12.733996391,0.2799238265,203.40216064,2.4182469845
9.77394962,12.380876541,0.2797872722,203.81471252,2.5331873894
10.40499973,12.501517296,0.2797872722,203.89425659,2.2745521069
10.71110344,12.586418152,0.2911142111,203.96630859,2.1259195805
10.98720932,12.716074944,0.2911142111,204.03787231,1.9715117216
11.34052277,12.842139244,0.2911142111,204.09507751,1.8297176361
11.43011665,12.709472656,0.2911142111,204.13859558,1.4787219763
11.31266975,12.505102158,0.2911142111,204.18983459,1.071698904
11.21819973,12.488305092,0.3034175634,204.2339325,1.0916552544
11.13228321,12.499659538,0.3034175634,204.26417542,1.5007994175
11.15954971,12.5,0.3034175634,204.28051758,1.8275094032
11.00931931,12.5,0.3034175634,204.30056763,2.1967806816
10.68685055,12.5,0.3034175634,204.34976196,2.6768739223
10.4325552,12.5,0.3069669902,204.41036987,3.0304620266
10.23535824,12.5,0.3069669902,204.47817993,3.2304537296
10.120574,12.5,0.3069669902,204.54792786,3.2546963692
10.122015,12.5,0.3069669902,204.61444092,3.1350941658
10.21517658,12.5,0.3069669902,204.67463684,2.9401402473
10.39230442,12.485910416,0.2984008491,204.72789001,2.6136460304
10.5297823,12.155566216,0.2984008491,204.75767517,2.3672528267
10.40921116,11.68684864,0.2984008491,204.79447937,2.6360383034
10.1034956,11.528096199,0.2984008491,204.86721802,3.1638143063
9.77992725,11.521806717,0.2984008491,204.95857239,3.6699111462
9.39412594,11.521352768,0.2881144583,205.06994629,4.2202773094
8.96148396,11.510903358,0.2881144583,205.20079041,4.7409539223
8.50972939,11.500535965,0.2881144583,205.34822083,5.1628317833
8.14201641,11.501950264,0.2881144583,205.50692749,5.0762653351
7.87261581,11.50373745,0.2881144583,205.64302063,4.798915863
7.42403269,11.502031326,0.2866705656,205.78483582,5.2141795158
6.64136887,11.502031326,0.2866705656,205.95652771,6.5912895203
5.74856138,11.503818512,0.2866705656,206.19500732,8.0693149567
4.97817564,11.507946014,0.2866705656,206.47799683,8.0291233063
4.3871541,11.601078987,0.2866705656,206.71615601,7.2135391235
3.94798112,11.700017929,0.2786614895,206.93447876,6.9130148888
3.90141892,11.792319298,0.2786614895,207.15113831,6.7137503624
3.96350503,11.746472359,0.2786614895,207.36044312,6.3479008675
3.98922563,11.64068222,0.2786614895,207.55584717,5.7845115662
4.07162476,12.002106667,0.2786614895,207.73339844,4.9462552071
4.24304771,12.396442413,0.2416657507,207.87188721,4.4454536438
4.19630098,12.454155922,0.2416657507,208.00164795,4.7266602516
4.07235336,12.456386566,0.2416657507,208.15167236,5.0018649101
4.02836275,12.456386566,0.2416657507,208.30194092,4.9716281891
3.88810849,12.447633743,0.2416657507,208.4566803,4.9888906479
3.73080611,12.238675117,0.13069655,208.61915588,5.2478203773
3.72066092,11.859600067,0.13069655,208.78355408,5.6624188423
3.75258899,11.728772163,0.13069655,208.96556091,5.7626795769
3.90441465,11.82587719,0.13069655,209.16584778,5.5551066399
4.01055622,11.896166801,0.13069655,209.33557129,5.4988923073
5.72112799,12.99991703,0.1193075925,203.81170654,10.552283287
5.73580885,12.998017311,0.1193075925,203.41886902,11.555503845
5.87318134,12.991975784,0.1193075925,202.99699402,12.179811478
6.19085932,12.886291504,0.1193075925,202.56365967,12.342579842
6.74994373,12.547433853,0.1193075925,202.14149475,11.053141594
7.34630299,12.169294357,0.280952543,201.82608032,9.3148336411
7.61928463,12.008685112,0.280952543,201.56578064,9.3313426971
7.78086329,11.898975372,0.280952543,201.28128052,9.7736902237
7.92340374,11.797433853,0.280952543,201.02461243,9.6655168533
8.03421783,11.657510757,0.280952543,200.79249573,9.5966949463
8.08637047,11.523464203,0.3930406869,200.58015442,9.5411882401
8.07244492,11.517640114,0.3930406869,200.38012695,9.4700164795
8.05347729,11.519405365,0.3930406869,200.18734741,9.2825708389
8.29292011,11.558236122,0.3930406869,200.00816345,8.2444801331
8.12717819,11.557335854,0.3930406869,199.94619751,6.9300332069
7.5692234,11.498332977,0.435723424,199.8934021,6.7648429871
7.36424065,11.4939394,0.435723424,199.74861145,6.6989150047
7.4043951,11.639255524,0.435723424,199.62031555,6.04631567
7.45734119,11.777812004,0.435723424,199.51347351,5.4290823936
7.51244402,11.87700367,0.435723424,199.42500305,4.9293823242
7.62934351,11.970371246,0.4416552186,199.34919739,4.5768127441
7.90799856,11.974513054,0.4416552186,199.27893066,4.3640236855
8.14973831,11.976412773,0.4416552186,199.20950317,3.9854123592
8.22598839,11.978312492,0.4416552186,199.18727112,3.6361703873
7.92362595,11.978395462,0.4416552186,199.15255737,4.1388177872
7.46178102,11.978845596,0.3993720412,199.03924561,5.3832025528
7.28244686,11.989197731,0.3993720412,198.86236572,6.4545507431
7.35654783,11.999549866,0.3993720412,198.65461731,6.5461850166
7.55425262,12,0.3993720412,198.47007751,6.192384243
7.86465931,12,0.3993720412,198.28982544,6.2013812065
8.34228325,11.995858192,0.3311655521,198.10025024,6.2871494293
8.96021461,11.89431572,0.3311655521,197.90649414,5.7433009148
9.55792332,11.654815674,0.3311655521,197.75314331,5.0945057869
9.98976421,11.518590927,0.3311655521,197.60211182,5.3153557777
10.49315166,11.751899719,0.3311655521,197.42047119,5.2839727402
11.15142918,11.989665985,0.3077919781,197.26055908,4.388628006
11.88892269,12,0.3077919781,197.13577271,3.0751233101
12.83555698,12,0.3077919781,197.06199646,1.5613613129
14.17776012,12,0.3077919781,197.03840637,0.4924736023
14.74854183,12,0.3077919781,197.03720093,0.3545897305
13.15115643,12,0.3155784011,197.0506897,1.2408326864
12.22408104,11.99991703,0.3155784011,197.10928345,2.4251263142
11.54457283,11.993958473,0.3155784011,197.19529724,3.5081307888
10.7491293,11.892866135,0.3155784011,197.31904602,5.0817012787
9.85982895,11.665002823,0.3155784011,197.50756836,6.75025177
8.90863419,11.516627312,0.3105996549,197.73646545,8.0611600876
7.84630823,11.500450134,0.3105996549,197.99963379,9.2282218933
6.64770412,11.49991703,0.3105996549,198.29174805,10.271421432
5.35126305,11.493958473,0.3105996549,198.60900879,11.193237305
4.19261026,11.402832985,0.3105996549,198.94784546,11.906396866
3.78777575,11.400507927,0.2961733937,199.29725647,11.162117958
3.87638259,11.390624046,0.2961733937,199.53118896,10.264393806
3.6576879,11.1692276,0.2961733937,199.76914978,11.719789505
3.32669234,11.121860504,0.2961733937,200.13529968,13.130834579
3.24178529,11.335365295,0.2961733937,200.50822449,13.130231857
3.1665144,11.483372688,0.2946237624,200.87605286,12.830809593
3.07585669,11.499549866,0.2946237624,201.23208618,12.255081177
2.97735333,11.50008297,0.2946237624,201.56362915,11.978947639
2.89810491,11.506041527,0.2946237624,201.87493896,12.075592995
2.98930359,11.601308823,0.2946237624,202.17050171,11.01068306
3.11522627,11.700583458,0.2980521321,202.37365723,9.647315979
2.9588623,11.838689804,0.2980521321,202.56890869,9.6807699203
2.93694592,11.97914505,0.2980521321,202.82759094,9.4208478928
3.14764619,12.098272324,0.2980521321,203.06344604,8.1943435669
3.7251997,12.335469246,0.2980521321,203.26998901,7.2900686264
4.5532465,12.439466476,0.2991845906,203.44363403,7.3214840889
5.55871868,12.440777779,0.2991845906,203.57174683,7.5747404099
6.62480927,12.469127655,0.2991845906,203.62861633,7.3725132942
7.14653254,12.881225586,0.2953733504,203.80706787,2.7427284718
7.27541447,12.988050461,0.2953733504,203.73504639,2.8095040321
7.63016224,12.988050461,0.2953733504,203.65396118,2.8387658596
7.80731153,12.868602753,0.2841825485,203.59234619,3.1363010406
8.28832531,12.815367699,0.2841825485,203.39273071,3.6328313351
8.75016117,12.856846809,0.2841825485,203.33198547,3.2477521896
9.02989483,12.787997246,0.2841825485,203.2664032,2.6891832352
9.25209999,12.808068275,0.2743789256,203.23127747,2.100487709
9.15165424,12.737645149,0.2743789256,203.24201965,1.9712637663
9.06915283,12.732826233,0.2743789256,203.27832031,2.1726515293
9.17723083,12.684560776,0.2743789256,203.33305359,2.3832519054
9.41079521,12.337150574,0.2743789256,203.38980103,2.6142094135
9.43740273,12.074597359,0.272944361,203.45664978,2.8210937977
9.47198009,12,0.272944361,203.54190063,3.0075941086
9.56584167,12.037299156,0.272944361,203.64076233,3.1263494492
