"NDVI","TWI","Insolation","Slope","Elevation"
0.0320809484,7.03353548,16.979394913,5.1838421822,225.2791748
0.0320809484,7.11839533,16.979057312,4.934636116,225.44802856
0.0320809484,7.27330732,16.999090195,4.674595356,225.60922241
0.0025553664,7.51083183,17,4.2484035492,225.76202393
0.0025553664,7.72682476,17,3.8450524807,225.89372253
0.0025553664,7.783813,17,3.7904851437,226.01983643
0.0025553664,7.78537512,17,3.7837245464,226.15428162
0.0025553664,7.79591799,16.999872208,3.6970815659,226.28443909
0.0335105024,2.01970506,15.750042915,20.897596359,231.56929016
0.0335105024,2.02051687,16.113092422,19.218730927,232.01316833
0.0335105024,2.32294822,16.246770859,18.264537811,232.10771179
0.0335105024,2.44430256,16.016891479,19.194221497,232.15122986
0.0335105024,2.50632143,15.780958176,20.035396576,232.17224121
0.0387709029,2.58204389,15.759505272,20.637470245,232.17993164
0.0387709029,2.71348691,15.638747215,20.9758358,232.18145752
0.0387709029,2.93671298,15.517818451,21.1009655,232.18426514
0.0387709029,3.02511668,15.502589226,22.208368301,232.21409607
0.0387709029,2.39718008,15.506766319,23.262443542,232.6098938
0.0366829075,2.11330891,15.749829292,21.876077652,233.0177002
0.0366829075,2.40011215,15.989583015,20.29309082,233.08322144
0.0366829075,2.56284952,16,19.872434616,233.12944031
0.0366829075,2.64079309,16.000169754,19.440713882,233.16075134
0.0366829075,2.72651672,16.008829117,18.899425507,233.18074036
0.0480142832,2.89121056,16.127195358,18.210243225,233.19664001
0.0480142832,3.18754983,16.352611542,17.408790588,233.21458435
0.0480142832,3.33651066,16.254907608,17.497968674,233.2522583
0.0480142832,2.71716428,16.270833969,17.587537766,233.55775452
0.0480142832,2.3554709,16.749830246,15.649485588,233.85910034
0.0500052869,2.62173462,17.235933304,13.526325226,233.89451599
0.0500052869,2.77279735,17.502418518,12.427674294,233.91445923
0.0500052869,2.81019831,17.76471138,11.525712967,233.91893005
0.0500052869,2.82431555,18.164060593,10.81603241,233.89064026
0.0500052869,2.87866473,18.790426254,10.275479317,233.8162384
0.0373814479,3.02619529,19.491027832,9.8364067078,233.6955719
0.0373814479,3.38229609,19.663795471,9.216884613,233.53834534
0.0373814479,3.66553569,19.588916779,8.1815166473,233.39117432
0.0373814479,3.7521708,19.7266922,6.8739862442,233.19438171
0.0373814479,4.02401161,19.931985855,5.8230233192,232.92747498
0.0129851913,4.31531048,19.991506577,5.2965540886,232.74156189
0.0129851913,4.44512987,19.851940155,5.1077270508,232.60043335
