NDVI,TWI,Insolation,Slope,Elevation
0.0063806004,8.08054733,23,10.701379776,93.34098053
0.0128069064,8.07305908,23,10.174396515,93.392730713
0.0128069064,7.62724352,23,10.150870323,93.539115906
0.0128069064,8.32648659,23,10.443579674,93.54132843
0.0063806004,8.33443165,23,10.915345192,93.636528015
0.0128069064,7.94391203,23,10.209172249,93.715553284
0.0128069064,8.34271908,23,10.81735611,93.723526001
0.0128069064,7.71619654,23,10.177955627,93.791427612
0.0128069064,8.2407198,23,10.327576637,93.869796753
0.0063806004,8.1690197,23,11.070380211,93.890640259
0.0451391526,8.36859894,23,11.005970001,93.953620911
0.0128069064,7.89673567,23,10.2194767,94.004768372
0.0128069064,8.31263447,23,10.639525414,94.049240112
0.0451391526,8.5228672,23,11.003236771,94.129852295
0.0128069064,8.15426922,23,10.226031303,94.183853149
0.0128069064,7.88823223,23,10.169670105,94.248146057
0.0451391526,8.31386948,23,10.809913635,94.270843506
0.0128069064,8.32874966,23,10.263478279,94.359642029
0.0451391526,8.41029644,23,10.660840988,94.43434906
0.0128069064,8.1084671,23,10.119600296,94.45880127
0.0451391526,8.33157253,23,10.311333656,94.57183075
0.0128069064,8.31295776,23,9.9836206436,94.649002075
0.0128069064,8.04374027,23,9.9450082779,94.692863464
0.0451391526,8.23419476,22.995147705,10.108797073,94.790969849
0.0451391526,8.38162231,23,9.83111763,94.851249695
0.0128069064,8.3072691,23,9.7562417984,94.902664185
0.0451391526,8.24862385,22.982830048,9.4154148102,95.090766907
0.0393032841,8.31453514,23,9.6005687714,95.100036621
0.0451391526,8.00331116,22.824798584,9.5188884735,95.101013184
0.0451391526,8.48169231,23,9.575553894,95.105072021
0.0321814194,8.68944359,23,9.3075685501,95.275184631
0.0451391526,8.5211935,22.986188889,8.9716892242,95.325485229
0.0451391526,8.2023592,22.582544327,8.7475147247,95.384384155
0.0321814194,8.88384819,22.969429016,8.5260543823,95.463035583
0.0321814194,8.67181396,22.655544281,7.8975439072,95.563774109
0.0451391526,8.46546555,22.692749023,8.1576166153,95.573143005
0.0321814194,8.87715435,22.581962585,7.8767976761,95.673278809
0.0451391526,8.216465,22.069774628,8.2582349777,95.750457764
0.0321814194,8.83477116,21.882135391,7.9615049362,95.750976562
0.0451391526,8.32989502,21.882612228,8.230632782,95.840652466
0.0321814194,8.60089874,21.636959076,8.2434415817,95.907783508
0.0321814194,7.89951086,21.615203857,8.0559988022,95.944885254
0.0321814194,8.75109005,21.485277176,8.2201299667,95.958007812
0.0451391526,8.4647007,22.119941711,7.7924046516,96.093505859
0.0321814194,8.16505146,22.103796005,7.8418979645,96.13092804
0.0451391526,8.16135883,22.757612228,7.4124364853,96.14402771
0.0451391526,8.07191372,21.383625031,8.3316822052,96.167449951
0.0321814194,8.38060284,21.079011917,8.4540815353,96.209915161
0.0321814194,8.62377071,21.780235291,8.0904912949,96.234741211
0.0321814194,7.97858238,22.787216187,7.2108354568,96.311180115
0.0869628713,8.86271381,22.979686737,7.1247053146,96.330284119
0.0869628713,8.45158863,22.648735046,7.3279442787,96.35660553
0.0321814194,8.1287756,22.721260071,7.6498847008,96.361343384
0.0321814194,8.1184473,23,6.7196159363,96.442581177
0.0869628713,8.01988792,21.824399948,7.4090743065,96.472625732
0.0321814194,7.83541584,22.984195709,6.9788432121,96.479454041
0.0374909155,8.49923611,21.324371338,7.1151800156,96.498847961
0.0374909155,8.81403828,22.125267029,6.9446206093,96.505447388
0.0869628713,8.63309097,22.930286407,6.8010396957,96.544204712
0.0321814194,7.8725729,23,6.3929424286,96.579605103
0.0869628713,8.39331055,22.947031021,6.8979716301,96.594718933
0.0374909155,8.24588299,22.956214905,6.703938961,96.605461121
0.0869628713,8.20642471,22.235336304,6.5104756355,96.694915771
0.0374909155,7.83963251,22.999666214,6.0620975494,96.69708252
0.0374909155,9.03219128,22.252342224,5.6984615326,96.702560425
0.0374909155,8.68767357,21.560709,5.8018732071,96.707550049
0.0374909155,7.71486807,23,5.6328024864,96.773849487
0.0869628713,8.41956043,22.554279327,6.4186124802,96.78465271
0.0374909155,8.48790932,22.968858719,5.5779509544,96.786682129
0.0869628713,8.32659435,22.749677658,6.3044986725,96.824775696
0.0374909155,8.11381054,23,5.111787796,96.863632202
0.0374909155,9.07064819,22.389322281,5.1846961975,96.887832642
0.0374909155,8.88827419,21.688604355,5.055129528,96.901222229
0.0869628713,8.3959589,22.210157394,5.704182148,96.902633667
0.0374909155,7.99256802,23,4.9374518394,96.927742004
0.0374909155,8.53178406,22.974830627,5.21697855,96.958747864
0.0374909155,8.26486206,23,4.8300018311,97.023635864
0.0869628713,8.31238556,21.785791397,6.2790970802,97.027824402
0.0374909155,9.23954582,21.769245148,4.5930333138,97.043159485
0.0869628713,8.07116413,21.83175087,6.0246481895,97.054138184
0.0374909155,8.94238853,22.728622437,4.8610854149,97.062561035
0.0869628713,8.53195953,21.464479446,5.2268686295,97.069664001
0.0374909155,8.13878632,23,4.6230931282,97.076980591
0.0374909155,8.53639984,22.99005127,4.9699106216,97.124168396
0.0374909155,8.39717007,22.999908447,4.6292510033,97.178466797
0.0374909155,9.14590549,21.610284805,5.3462576866,97.185836792
0.0374909155,8.31755352,22.997264862,4.4534082413,97.222595215
0.0374909155,8.79859734,22.922103882,5.105629921,97.234840393
0.0869628713,8.31293106,20.438045502,6.0758261681,97.244239807
0.0869628713,8.29570007,20.926502228,6.5046567917,97.279808044
0.0374909155,8.53724575,22.992544174,4.9025082588,97.286750793
0.0869628713,7.86621761,20.691644669,6.5046377182,97.294952393
0.0374909155,8.4662447,22.985380173,4.550614357,97.330589294
0.0374909155,8.45957375,22.943847656,4.3895888329,97.366256714
0.0230212323,8.82852268,21.227617264,6.3522267342,97.384246826
0.0230212323,8.69738102,22.652061462,5.546918869,97.416137695
0.0230212323,8.47945118,22.824556351,5.0552206039,97.453132629
0.0605223551,8.02381802,19.984489441,7.0919365883,97.474075317
0.0230212323,8.43464279,22.719097137,4.6546401978,97.485160828
0.0230212323,8.51570702,22.682880402,4.482606411,97.511421204
0.0605223551,8.24509239,20.321184158,6.9143610001,97.517913818
0.0605223551,7.75812769,20.059919357,7.1338763237,97.555023193
0.0230212323,8.59213161,20.60669899,7.1339445114,97.603218079
0.0230212323,8.52763081,21.913646698,6.0206747055,97.613197327
0.0230212323,8.34451008,22.081504822,5.4415035248,97.631858826
0.0230212323,8.30072594,22.10892868,4.9741306305,97.649101257
0.0230212323,8.44825935,22.223304749,4.744623661,97.664031982
0.0605223551,7.87111139,19.486574173,7.8797578812,97.729507446
0.0230212323,8.24616814,21.725917816,5.0840435028,97.829544067
0.0230212323,8.16049767,21.611890793,5.3375701904,97.829559326
0.0230212323,8.19150352,21.385774612,5.8482322693,97.830459595
0.0230212323,8.37101269,21.198451996,6.474591732,97.832229614
0.0605223551,7.97866249,19.411340714,8.2827644348,97.838195801
0.0230212323,8.38782501,19.983903885,7.8753190041,97.846199036
0.0605223551,7.66895914,19.414710999,8.0693330765,97.848991394
0.0230212323,8.12602615,21.230731964,5.5357189178,98.004684448
0.0605223551,7.7349329,18.747219086,9.0422029495,98.015769958
0.0230212323,8.08388519,21.222013474,5.7628502846,98.020362854
0.0230212323,8.08058548,21.103321075,6.296626091,98.039886475
0.0230212323,8.23119354,20.809455872,6.9612264633,98.062179565
0.0230212323,8.18716335,19.472312927,8.6482839584,98.099227905
0.0605223551,7.74694824,18.435728073,9.8923797607,98.189659119
0.0230212323,8.05628014,20.730882645,6.2896084785,98.196960449
0.0230212323,7.94228649,20.724451065,6.5640673637,98.229240417
0.0230212323,7.89435673,20.698818207,7.1637554169,98.268157959
0.0605223551,7.57029963,18.089715958,10.458942413,98.3070755
0.0605223551,7.81259155,18.206623077,11.176202774,98.312271118
0.0230212323,8.01687431,20.29201889,7.9179768562,98.312469482
0.0230212323,7.9317565,18.854438782,9.9715175629,98.374130249
0.0012192553,7.97826195,20.225902557,7.3225393295,98.420928955
0.0012192553,7.75021362,20.099365234,7.6627173424,98.472724915
0.0605223551,7.68860531,17.741685867,12.001185417,98.523796082
0.0012192553,7.66055346,19.957715988,8.3539304733,98.53377533
0.0012192553,7.7640152,19.561923981,9.2266435623,98.603172302
0.0605223551,7.34146166,17.553119659,12.328420639,98.624404907
0.0012192553,7.85131216,19.721408844,8.5817136765,98.679756165
0.0605223551,7.93301296,17.713083267,13.630324364,98.688552856
0.0012192553,7.65642118,18.251649857,11.693941116,98.694610596
0.0012192553,7.53691721,19.485744476,8.9561042786,98.752975464
0.0012192553,7.41505861,19.239809036,9.7520608902,98.838920593
0.0605223551,7.426332,17.656694412,13.552430153,98.884513855
0.0605223551,7.87543869,17.707191467,14.803898811,98.886230469
0.0012192553,7.49423265,18.955482483,10.742477417,98.936065674
0.0012192553,7.6533556,19.221485138,10.204380035,98.980552673
0.0358041525,7.11145735,17.174959183,14.470333099,99.004318237
0.0605223551,7.77181149,17.864103317,14.540100098,99.031600952
0.0012192553,7.37623358,17.863191605,13.583382607,99.061035156
0.0605223551,7.57017851,17.528162003,15.473900795,99.067726135
0.0012192553,7.29925919,18.981853485,10.63411808,99.079574585
0.0012192553,7.15567112,18.737346649,11.542668343,99.194671631
0.0605223551,7.8015976,17.548465729,15.502238274,99.205543518
0.0012192553,7.2006259,18.571516037,12.616510391,99.322975159
0.0358041525,7.22211218,17.454404831,15.089387894,99.327735901
0.0012192553,7.41012764,18.721735001,12.318214417,99.339004517
0.0605223551,7.42596102,17.332830429,16.273302078,99.433280945
0.0358041525,6.90893507,16.780427933,16.642408371,99.435974121
0.0012192553,7.04646111,18.482105255,12.8129673,99.469924927
0.0012192553,7.06935501,17.479280472,15.730932236,99.483528137
0.0358041525,7.50281811,17.573192596,15.57040596,99.5206604
0.0012192553,6.89832258,18.242347717,13.778588295,99.618217468
0.0358041525,7.5084939,17.227266312,16.62195015,99.743804932
0.0012192553,7.14144945,18.221984863,14.914888382,99.775253296
0.0012192553,6.91020012,18.181688309,14.835149765,99.779258728
0.0358041525,7.08997345,16.868131638,16.965343475,99.823768616
0.0358041525,6.66678953,16.301080704,18.935714722,99.926193237
0.0012192553,6.79688406,17.982355118,15.440159798,99.944114685
0.0012192553,6.75139093,17.108417511,18.094861984,99.974128723
0.0358041525,7.30509615,17.132509232,17.741771698,100.00909424
0.0358041525,7.40249729,17.115104675,17.090368271,100.05995178
0.0012192553,6.66421461,17.742771149,16.378206253,100.12776184
0.0171300005,7.06168365,17.759405136,17.783205032,100.21253967
