NDVI,TWI,Insolation,Slope,Elevation
0.0931922719,6.26887035,19.095119476,5.435479641,225.16157532
0.0931922719,6.42555904,19.107980728,5.0701026917,225.33705139
0.0931922719,6.63025999,19.00163269,4.7519340515,225.50132751
0.0931922719,6.88006115,18.855573654,4.4419198036,225.65606689
0.0231830534,7.15238428,18.624221802,3.9895648956,225.80119324
0.0231830534,7.34578657,18.512962341,3.6173126698,225.92541504
0.0231830534,7.36395359,18.482084274,3.6377043724,226.04550171
0.0231830534,7.35371828,18.242120743,3.6763203144,226.1750946
0.0231830534,7.37170506,18.010074615,3.6060891151,226.30137634
0.0468993336,6.23790359,17.667715073,8.9461288452,223.67494202
0.0468993336,6.240026,18.01109314,8.2003984451,223.98364258
0.0468993336,6.57202768,18.351305008,7.2268285751,224.24789429
0.0468993336,6.68267632,18.5,6.6588106155,224.48127747
0.0468993336,6.7865243,18.644578934,6.2667808533,224.70666504
0.0931922719,6.90424156,18.884290695,5.815776825,224.91213989
0.0931922719,6.97995758,18.998371124,5.4631543159,225.10151672
0.0931922719,7.03353548,19.002954483,5.1838421822,225.2791748
0.0931922719,7.11839533,18.989839554,4.934636116,225.44802856
0.0931922719,7.27330732,18.752954483,4.674595356,225.60922241
0.0231830534,7.51083183,18.513370514,4.2484035492,225.76202393
0.0231830534,7.72682476,18.49429512,3.8450524807,225.89372253
0.0231830534,7.783813,18.355421066,3.7904851437,226.01983643
0.0231830534,7.78537512,18.115837097,3.7837245464,226.15428162
0.0231830534,7.79591799,18.004583359,3.6970815659,226.28443909
0.0038486184,7.06832933,18.014419556,8.1260328293,223.65516663
0.0038486184,6.99602413,18.109085083,8.0457801819,223.9473877
0.0038486184,7.43975306,18.234853745,7.5896434784,224.21534729
0.0038486184,7.58965731,18.49127388,6.7518901825,224.45150757
0.0038486184,7.67050982,18.738613129,6.1721396446,224.66517639
0.0362271257,7.6961298,18.971147537,5.8257775307,224.8621521
0.0362271257,7.68947411,18.99181366,5.5943818092,225.04737854
0.0362271257,7.67439032,18.999328613,5.4285421371,225.22460938
0.0362271257,7.68280077,18.981863022,5.2700886726,225.39588928
0.0362271257,7.75041294,18.741945267,5.0786714554,225.5614624
0.0038486184,8.11415482,18.209646225,6.7764925957,223.6192627
0.0038486184,8.04650497,17.733421326,7.6188092232,223.83013916
0.0038486184,7.77661514,17.856281281,8.0412960052,224.11653137
0.0038486184,7.96467686,18.349468231,6.8679242134,224.37667847
0.0038486184,8.13374138,18.604606628,5.9029269218,224.58403015
0.0362271257,8.18763161,18.714363098,5.5613980293,224.77453613
0.0362271257,8.19492054,18.837154388,5.3779053688,224.95413208
0.0362271257,8.17505455,18.957168579,5.2923855782,225.12820435
0.0362271257,8.15205479,18.832206726,5.2204356194,225.29924011
0.0362271257,8.14578724,18.594461441,5.1150388718,225.46691895
0.0038486184,8.28184414,18.070655823,6.7058739662,223.60255432
0.0038486184,8.05306816,17.561016083,8.069893837,223.80697632
0.0038486184,7.60308361,17.668907166,9.0076322556,224.11242676
0.0038486184,7.79890633,18.238107681,7.6444005966,224.39385986
0.0038486184,8.07144547,18.47958374,6.2782149315,224.59054565
0.0362271257,8.18264198,18.364337921,5.7878088951,224.77043152
0.0362271257,8.23432636,18.342000961,5.5010786057,224.94032288
0.0362271257,8.24494457,18.435443878,5.3525519371,225.10644531
